item_id,category,price,discount,recency
9e533c02-7,Electronics,361.85,25,450
ab6bdbee-3,Toys,197.88,10,374
72d77546-2,Clothing,122.79,15,461
437789ec-5,Home & Kitchen,290.14,15,382
583179d7-5,Electronics,227.45,20,346
6c21e943-3,Books,318.96,30,440
55b3a852-9,Beauty,160.41,50,249
76fa1c92-2,Clothing,428.15,25,277
1fc03817-d,Toys,351.68,30,357
70fce63e-6,Toys,245.25,20,352
7f734297-4,Beauty,327.94,30,426
9a49cb15-7,Beauty,53.15,0,232
f5040cdd-f,Electronics,483.76,50,360
e0cfa3c7-3,Toys,60.12,20,241
38d4979c-c,Beauty,298.24,30,302
97113d45-4,Home & Kitchen,51.92,0,341
52a56ac7-c,Sports,45.39,50,196
f24afeb8-c,Clothing,60.17,15,213
a21685d4-7,Books,265.56,25,372
ee6efec8-8,Books,215.49,5,168
27f233b7-a,Sports,168.21,0,425
b169d475-5,Beauty,230.21,0,252
9a743f52-0,Beauty,448.57,20,427
14607706-8,Sports,96.31,5,384
b9334bd5-4,Books,329.54,20,165
077818f5-8,Books,417.07,50,472
19ebba70-8,Books,264.45,5,427
d6bcd01d-c,Clothing,82.72,20,290
28a99b08-3,Clothing,265.25,0,359
8d0c9e1c-c,Home & Kitchen,464.26,30,383
5dd81ddb-f,Electronics,205.68,10,460
af7b0fdd-7,Beauty,41.41,30,333
572dd8d9-2,Beauty,142.61,10,395
4e553a64-6,Sports,189.35,50,169
34469e0b-6,Sports,24.41,10,305
2e962d53-a,Books,428.85,15,189
e1fcc349-b,Beauty,297.35,30,306
bb922b32-8,Books,53.13,25,248
056e009d-6,Beauty,496.31,25,437
333bfc25-0,Home & Kitchen,313.5,10,405
2e895596-b,Sports,166.78,20,415
463221f1-b,Books,80.69,0,425
0f7f7a5b-4,Home & Kitchen,205.66,20,309
f0250a8a-1,Sports,294.06,20,456
23c39afd-4,Clothing,481.0,30,295
53bca148-1,Toys,64.64,25,247
72d6c5f7-5,Beauty,437.28,10,470
03373a01-a,Electronics,338.85,5,366
747def18-0,Toys,486.64,10,211
ac440998-5,Beauty,59.31,20,197
6181fdf3-3,Electronics,59.56,25,383
d7099b67-2,Clothing,322.39,5,374
34053ecd-3,Beauty,459.93,15,420
c5b994a5-5,Electronics,265.71,25,391
478bc891-e,Books,26.45,25,275
26e42f88-5,Sports,357.62,50,390
e2da2cd0-0,Toys,282.33,10,163
67e41f7f-3,Books,396.56,50,229
20f883e0-e,Toys,456.74,0,327
55159488-d,Electronics,281.5,20,431
4ca008f8-5,Clothing,230.41,5,319
7ad050b2-d,Sports,479.45,20,371
1f5425bf-6,Beauty,81.48,5,364
7d2f6da6-1,Home & Kitchen,229.63,15,369
d9dd7305-e,Electronics,422.68,50,323
9e1cec60-9,Sports,50.88,15,410
ec441d57-7,Clothing,369.95,15,464
ecc1678f-a,Home & Kitchen,58.77,25,473
1fe8c373-3,Toys,397.97,15,430
02dbf50b-0,Books,282.65,20,305
453cf006-6,Clothing,48.25,10,278
6ff77386-0,Books,191.29,25,427
a2a42e9d-b,Clothing,309.01,20,293
01b89dba-d,Books,93.6,10,339
1354da2f-5,Beauty,347.27,0,177
f42e7272-8,Books,170.9,15,171
ceaa19e1-5,Sports,378.49,30,380
d18ab621-0,Sports,480.02,50,205
c0b25d1f-c,Home & Kitchen,207.33,20,263
ad81fe37-e,Books,144.46,15,226
e76f4d92-1,Sports,171.96,20,388
f812b493-1,Beauty,353.92,20,397
43c1b6b4-6,Home & Kitchen,154.46,5,276
8be0f5e6-0,Clothing,142.25,15,381
0288af94-1,Books,210.7,10,296
73d60386-6,Electronics,195.24,5,239
7bbb6c0f-c,Home & Kitchen,407.25,10,276
72bc456d-d,Sports,42.18,30,411
f715aa03-c,Home & Kitchen,318.69,25,405
2d25d93b-6,Books,115.36,5,374
f4d910ca-8,Books,119.38,10,314
9fecbeb4-1,Home & Kitchen,104.9,5,215
0adf42d6-e,Clothing,327.53,0,436
ff781f26-c,Books,370.14,30,201
406b9285-e,Home & Kitchen,395.74,20,454
244ed32c-a,Books,124.53,30,381
62004d3d-c,Home & Kitchen,443.2,25,322
e6e89737-8,Sports,109.76,20,406
610b6881-1,Electronics,32.18,50,398
f74a5439-c,Beauty,106.65,30,232
633b2814-6,Clothing,201.72,10,317
b8877827-a,Sports,45.3,5,211
0fab213c-b,Beauty,350.77,5,199
043c6198-3,Toys,241.86,5,160
74814259-a,Electronics,187.93,20,391
12c5bcdc-9,Beauty,193.42,10,297
23bbe375-4,Home & Kitchen,440.43,5,294
35daad88-b,Sports,411.73,5,216
ab4d89bc-5,Beauty,369.78,10,258
e4101576-c,Electronics,168.76,20,218
5e3d48d8-a,Home & Kitchen,391.64,25,163
e7b0cef4-d,Books,59.97,0,397
23a7ef19-c,Books,418.67,50,403
f8a2586c-3,Home & Kitchen,245.49,20,262
46fbdba0-0,Sports,387.5,30,293
8b31b952-b,Home & Kitchen,52.6,0,326
127e6307-0,Electronics,368.93,50,174
aa9b03db-e,Toys,141.33,0,215
5461de47-f,Home & Kitchen,359.08,10,435
077b1915-4,Sports,400.48,5,438
71acfa5b-1,Books,494.06,10,183
8255795a-a,Books,179.54,10,207
ca5ffc90-b,Beauty,39.49,0,472
6ddaa573-1,Home & Kitchen,214.98,10,451
50dd3bf5-d,Sports,155.36,10,307
6bdaf3da-3,Beauty,195.38,15,315
35f0a72f-a,Clothing,392.7,25,374
b360449a-b,Sports,403.71,50,335
d973b6bf-e,Books,256.66,10,303
a6386230-6,Beauty,323.13,30,403
7443ec94-2,Sports,122.36,0,329
e0af5ec8-9,Books,386.53,10,347
e71ea629-6,Toys,214.85,25,414
31d6ea4b-9,Home & Kitchen,242.71,50,396
4d8f3de2-c,Electronics,456.79,15,293
0c380286-a,Electronics,251.69,50,482
64a99f5d-4,Sports,428.42,30,379
f8c2cf0f-5,Beauty,126.93,5,229
7c754cd4-b,Clothing,294.78,10,343
96c4910e-e,Electronics,250.19,20,381
ffc76feb-5,Home & Kitchen,167.6,25,280
122ea7d5-4,Electronics,166.34,5,404
74847d91-f,Electronics,429.9,25,267
b6b50ccf-6,Clothing,229.85,5,280
cdf2289c-6,Clothing,333.75,5,428
0bb3b1f8-b,Books,265.32,20,385
65d4a06c-3,Beauty,238.8,10,348
6cf8083d-5,Sports,33.67,20,365
93af15e1-0,Beauty,336.04,20,170
81b33def-9,Books,463.83,10,254
0774cbb9-7,Toys,44.04,15,244
53da8163-6,Beauty,180.46,15,220
d3ec1491-2,Toys,219.22,30,460
6b482634-f,Beauty,17.62,30,301
cce3b781-9,Home & Kitchen,434.24,10,430
ecfee708-c,Beauty,362.88,25,301
2e625d0a-e,Beauty,150.84,15,229
0cc21bc5-2,Sports,16.81,25,176
53a5a769-f,Sports,415.93,30,286
69c701b5-e,Clothing,11.62,15,354
a9a54bb0-7,Clothing,379.55,15,438
8eee2c96-a,Sports,36.7,30,481
f36c3d78-2,Sports,187.71,10,292
22e240d4-1,Electronics,247.95,15,355
31f57700-9,Beauty,93.82,5,222
66e16cc8-6,Books,436.57,0,279
2e589993-c,Home & Kitchen,251.55,5,214
c7ba1a27-a,Clothing,358.51,30,278
f4d23f5f-d,Sports,277.08,5,370
e852197d-c,Clothing,166.11,0,244
c9730c6b-8,Clothing,375.69,20,329
021b5323-6,Toys,40.84,25,469
75361d13-c,Beauty,284.31,30,382
67c6110c-d,Home & Kitchen,382.26,25,482
de3193c1-5,Clothing,432.35,15,404
27759c80-c,Toys,375.08,20,218
8e4f5f67-b,Toys,96.29,30,249
78871f14-5,Beauty,18.83,20,434
f79b493a-a,Sports,209.81,0,278
abfbb29e-b,Beauty,462.62,30,295
66735ed7-1,Books,75.39,15,226
6afcbca0-5,Electronics,42.08,25,417
0fdd5b3a-3,Toys,301.63,0,258
12e1b808-8,Home & Kitchen,111.69,0,468
8556e66c-8,Clothing,67.93,20,436
8f607500-f,Sports,304.77,20,350
fca49d30-4,Books,414.17,10,278
2e17ee27-f,Toys,229.31,0,477
22ba3bc0-4,Home & Kitchen,203.87,5,330
5f14d968-6,Toys,341.35,30,232
325aa7df-2,Books,46.58,20,244
6bf09eaa-b,Home & Kitchen,495.47,5,434
ddc5cc56-d,Home & Kitchen,170.19,50,258
454a18be-b,Books,496.58,25,366
1ce53602-d,Electronics,265.4,50,479
cac7db78-2,Electronics,182.3,15,288
0a92dd28-a,Electronics,331.23,5,351
f01362a8-e,Sports,368.61,5,193
88c5852e-1,Beauty,77.58,10,341
ad70a3a7-d,Books,225.18,30,358
d8da0c70-7,Clothing,26.84,10,444
3a293082-5,Toys,145.56,0,412
2296bad7-5,Beauty,71.21,20,379
2a7b7a77-b,Clothing,282.16,5,187
fe7b7f45-d,Books,312.0,15,164
6bbc1f47-3,Electronics,210.34,0,286
cdeb8fed-1,Clothing,53.33,15,333
55d34999-4,Books,459.92,20,374
d8f37fb7-4,Books,121.91,5,387
669c2558-4,Beauty,454.48,0,388
9f1e246e-7,Electronics,365.46,20,374
ca5ade08-c,Books,285.77,15,379
7f65820e-3,Books,382.19,0,305
c8fd6364-9,Sports,470.63,30,388
63590819-0,Toys,14.21,30,210
6ede0fd1-8,Beauty,116.25,0,459
ed1ae875-7,Books,464.22,20,421
96967760-1,Clothing,110.66,0,231
8273b4d6-a,Clothing,405.44,15,412
9ce572cf-c,Books,387.72,20,219
c5c953dc-1,Sports,494.64,15,372
76fabe22-a,Clothing,15.47,10,285
2708706b-f,Clothing,246.59,0,180
f2da22e6-4,Electronics,27.64,50,160
9d71623e-6,Beauty,464.83,50,386
260967ac-3,Beauty,111.4,25,385
353f3937-0,Clothing,401.32,50,377
b69ff3d5-0,Beauty,58.57,5,186
605d4e9a-9,Clothing,51.66,30,481
cf241107-4,Toys,74.45,15,217
f4e68cb9-c,Beauty,452.7,30,204
1caa8cc2-d,Electronics,89.64,30,319
fa74c07d-0,Books,403.11,20,198
5fdc50b4-9,Toys,265.96,10,322
816750a6-2,Home & Kitchen,286.82,30,469
52dab7d3-2,Beauty,411.18,5,444
2248992e-1,Toys,151.15,50,203
eccf2ef5-f,Books,15.79,15,391
0fd849b9-6,Books,25.72,20,330
aa0dd417-1,Sports,308.0,25,466
949b68fc-4,Home & Kitchen,28.03,20,205
edd3115f-f,Toys,253.16,50,434
f25ed4ac-f,Clothing,178.63,30,332
c10b4517-2,Books,466.27,20,185
1432e84a-5,Beauty,66.61,0,368
320ed873-2,Beauty,96.54,25,206
ae12cb5e-b,Books,93.17,0,457
424145fa-f,Toys,177.14,25,368
fd6d8c56-2,Beauty,178.71,30,194
60fad8b3-2,Sports,49.67,30,304
2752a4e7-d,Sports,377.17,20,398
8d54a85c-b,Toys,467.12,0,341
9d7b3a40-1,Electronics,50.13,10,249
208c25b0-f,Electronics,84.5,10,209
e923ddb3-0,Home & Kitchen,335.21,15,484
6aab4de3-c,Beauty,496.92,15,400
c4b7e49b-3,Clothing,188.19,50,387
eecc66fb-1,Clothing,260.92,5,219
51f611f7-5,Electronics,75.9,30,169
b73fbc73-a,Clothing,146.25,10,220
7780976a-a,Books,44.04,15,412
a38718aa-1,Clothing,226.03,20,403
08d26d88-a,Clothing,210.43,15,278
21c515e3-9,Beauty,161.16,30,254
1b6d2e70-3,Clothing,159.01,30,435
42eaef55-d,Beauty,92.91,15,170
6e38e927-b,Toys,158.0,10,328
a51a4ade-9,Electronics,137.33,10,233
731d74ce-8,Toys,176.73,30,410
4fad634f-d,Sports,64.49,50,266
8679b68a-2,Books,25.9,10,405
44750fc4-5,Books,452.56,20,357
a595d509-9,Electronics,178.67,20,276
654b3879-5,Home & Kitchen,326.79,15,212
3bf1555f-e,Toys,317.61,0,304
e11430ab-8,Home & Kitchen,210.72,25,213
16f47d8b-3,Books,301.53,5,293
57a2108b-b,Home & Kitchen,338.28,10,446
72bf5c3c-e,Books,212.78,15,362
11183869-3,Home & Kitchen,147.17,0,237
d4ab229e-c,Clothing,320.44,0,395
21f8295d-0,Sports,395.32,50,334
2fe45a62-d,Toys,436.56,0,219
802e2598-a,Clothing,61.32,25,238
4f214f6b-a,Toys,359.22,25,347
c9254109-5,Toys,309.67,25,229
35118dda-c,Electronics,309.54,15,477
afb2d617-c,Sports,315.8,0,401
4cdd9fa5-1,Toys,425.9,5,462
3d9448a2-d,Clothing,399.41,20,169
2dd9f21a-9,Toys,177.58,20,367
e32822c0-4,Electronics,207.02,30,440
cbfe0b39-9,Clothing,324.36,15,328
f2abc93d-7,Books,168.18,0,422
5c34ab2f-1,Sports,396.76,50,206
9cb987d3-7,Books,74.67,30,426
c30789e2-2,Beauty,268.63,15,395
27086972-3,Books,105.99,15,475
93701244-6,Books,213.68,15,395
ef09e847-4,Beauty,148.44,10,445
672bdc23-b,Toys,140.68,10,401
4581d011-b,Toys,393.82,50,263
89023a7d-8,Toys,155.42,20,458
0d1afa5d-a,Home & Kitchen,267.16,20,336
e7797ea9-2,Toys,340.21,5,325
9541684d-3,Clothing,336.44,25,479
694dc185-6,Electronics,283.36,50,351
fddffc2e-9,Clothing,472.32,0,226
cecae3dc-8,Home & Kitchen,101.57,20,333
d2d8de8e-9,Electronics,395.72,20,222
20db9273-b,Electronics,221.5,50,377
dc3e57fa-e,Electronics,320.78,15,171
990c64e6-e,Electronics,315.5,15,333
909a3085-c,Beauty,27.26,30,261
f8947636-8,Toys,409.56,10,379
c803cb4d-f,Toys,194.33,20,290
af1f5832-c,Home & Kitchen,281.87,50,198
05611fde-f,Sports,63.89,5,305
683396d0-8,Books,409.61,10,442
fb547e8b-d,Clothing,222.24,25,183
75a51dbb-6,Electronics,167.97,50,220
511ebbe1-b,Electronics,101.38,20,211
cfcf8a79-4,Beauty,299.63,15,219
fd3b53af-c,Toys,373.78,25,162
2821ebc6-0,Sports,243.74,15,166
e4f7dbbd-b,Home & Kitchen,133.2,20,398
5e070719-4,Electronics,68.94,30,386
dc89fb50-2,Electronics,275.43,50,377
9ec5b085-7,Toys,197.83,25,265
3d35c39c-5,Electronics,215.89,50,289
19df81cc-7,Beauty,83.57,5,339
b515ad91-9,Books,393.77,5,197
03440158-4,Toys,262.88,10,266
7803ef47-f,Beauty,373.87,50,207
ab788e03-9,Beauty,96.15,25,459
9e01f018-3,Home & Kitchen,298.68,30,269
bbf5a8c4-c,Books,290.9,15,187
9de4ed40-3,Electronics,316.29,30,273
279b80d2-3,Toys,69.38,15,296
bc3d8d56-d,Beauty,241.05,15,341
cb1d13bc-a,Home & Kitchen,206.34,20,325
ab743503-5,Books,457.39,50,335
ad062ad5-4,Books,71.82,0,173
c201b757-7,Beauty,431.57,25,337
f2226ce1-5,Beauty,304.06,5,177
c0c0bc6d-5,Beauty,302.93,5,471
2c094686-a,Books,31.24,5,461
434e63d4-3,Sports,439.88,5,387
fa9eac42-d,Toys,397.79,25,440
beed46fa-3,Books,302.86,0,252
f4a35930-c,Electronics,286.82,25,308
b15b2799-0,Clothing,209.91,50,255
7184cb78-f,Beauty,406.97,15,179
89622171-7,Home & Kitchen,95.24,15,338
57bd01e9-5,Electronics,313.68,25,427
ed994c1b-8,Electronics,328.54,15,250
c7d050f3-d,Clothing,390.78,25,264
47489c4d-c,Sports,432.01,5,345
17d2f080-1,Electronics,101.33,15,376
b1fa8814-7,Sports,97.09,30,182
8a686224-d,Books,428.23,20,374
a68ea643-5,Beauty,249.79,20,200
6b443db9-7,Books,125.28,0,308
9e0e3d1d-9,Toys,27.12,5,199
585b0773-2,Sports,484.56,0,191
ae83104f-9,Home & Kitchen,68.45,30,168
2e3d2cff-e,Sports,108.02,10,198
5dc3861b-a,Home & Kitchen,287.25,20,446
5c512226-0,Beauty,198.26,0,216
cabdd327-d,Clothing,218.12,5,456
b371fcde-5,Toys,401.08,5,450
b45ef0eb-6,Books,247.48,50,345
8402c6f6-f,Clothing,78.14,0,240
a2f456bc-6,Books,169.79,5,187
cd15baa4-6,Clothing,438.09,20,479
c5855ed0-1,Electronics,265.65,25,212
aff28293-4,Home & Kitchen,39.87,15,208
48abeefb-a,Electronics,406.9,20,266
20ed3090-1,Home & Kitchen,218.68,20,224
57d63443-6,Home & Kitchen,216.55,20,402
9e94c33f-a,Sports,282.62,0,424
c6bc8604-1,Books,493.54,20,300
f98164ab-b,Clothing,48.56,0,192
38ffeb9d-2,Sports,185.29,0,215
d34354bc-4,Sports,310.41,15,164
f6e5b45b-1,Beauty,381.75,50,268
444025dc-a,Beauty,202.43,20,237
3ee2d742-e,Clothing,235.21,10,431
7d8a413d-2,Books,371.67,0,237
14316b67-4,Toys,393.1,0,299
32cefb76-9,Beauty,146.55,20,260
d3e39266-3,Electronics,193.43,15,160
1cda4de8-a,Sports,259.28,5,415
503f3f21-6,Clothing,217.51,30,412
ae7411d3-2,Books,412.49,50,234
d2715a4e-f,Clothing,392.74,5,460
954b6084-d,Sports,135.71,50,296
b894955f-9,Toys,487.62,25,306
90083387-2,Beauty,370.72,10,455
31706191-8,Beauty,98.73,5,166
f0f93bcd-c,Home & Kitchen,79.42,50,323
a41c5d52-d,Home & Kitchen,248.01,50,452
240cbb3f-2,Electronics,339.17,30,323
c957a166-d,Books,419.32,0,320
59771ab0-8,Books,323.53,15,361
8e123634-6,Toys,230.0,25,391
6a59db47-e,Books,218.44,25,407
68867ed9-3,Books,431.85,15,259
5420918c-0,Books,334.79,25,424
28714133-6,Beauty,486.79,0,351
08838c2c-9,Toys,212.87,15,162
c39a4f16-6,Home & Kitchen,389.76,0,266
b4f67f96-9,Electronics,447.66,30,344
a5d07442-d,Home & Kitchen,235.77,30,381
